,NU_NOTA_CN,IN_IDOSO,Q026,TP_STATUS_REDACAO,IN_CEGUEIRA,Q006,NU_NOTA_LC,NU_NOTA_COMP1,Q002,NU_NOTA_COMP2,TP_LINGUA,IN_DISCALCULIA,TP_SEXO,TP_PRESENCA_LC,NU_NOTA_COMP3,Q047,NU_NOTA_CH,Q001,TP_ESCOLA,CO_UF_RESIDENCIA,IN_TREINEIRO,NU_INSCRICAO,TP_NACIONALIDADE,NU_NOTA_COMP4,Q025,TP_COR_RACA,IN_SURDEZ,TP_PRESENCA_CN,NU_NOTA_COMP5,TP_PRESENCA_CH,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,IN_DISLEXIA,IN_SABATISTA,IN_BAIXA_VISAO,TP_ANO_CONCLUIU,IN_GESTANTE,Q024,NU_IDADE,NU_NOTA_MT
5338,418.2,0,A,1.0,0,B,504.6,160.0,B,140.0,0,0,M,1,120.0,A,528.0,C,2,23,0,891bfb719eaf424d727ede1f035e9ff030f1fbc1,1,120.0,A,3,0,1,40.0,1,2,580.0,0,0,0,0,0,A,17,520.5
5339,492.3,0,B,1.0,0,L,499.7,120.0,E,100.0,0,0,M,1,100.0,B,529.2,C,1,13,0,c076ad15bf1d7bef8470f02a056dfe995f3ae50e,2,120.0,B,3,0,1,80.0,1,1,520.0,0,0,0,6,0,C,25,378.3
5340,0.0,0,A,1.0,0,B,579.3,120.0,D,120.0,0,0,F,1,120.0,A,0.0,B,1,35,1,4ef0994edd6ca6a73b165b0d0d4cab2dbe91b51b,1,120.0,B,3,0,0,80.0,0,3,560.0,0,0,0,0,0,B,16,608.3
5341,626.0,0,A,1.0,0,D,636.8,120.0,E,140.0,0,0,M,1,120.0,A,603.3,B,1,24,1,0d75ee2e6f685006aea8f3fc0d5805b526c09199,1,140.0,B,1,0,1,120.0,1,3,640.0,0,0,0,0,0,B,16,777.5
5342,0.0,0,B,0.0,0,C,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,B,1,12,0,b79212a4d9e9e284fc14fb8f1c46a5f751d35ca0,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,A,30,0.0
5343,409.8,0,B,1.0,0,C,587.0,120.0,C,120.0,1,0,M,1,80.0,A,532.2,C,1,31,0,f2886f6a1e805dc2fe5ae78b10fa5d32e2267682,1,120.0,B,5,0,1,60.0,1,4,500.0,0,0,0,0,0,A,29,572.0
5344,578.6,0,A,1.0,0,B,490.9,160.0,C,120.0,0,0,F,1,120.0,A,589.6,D,2,26,0,16b65af3d859e3066be454cf671daa1d064c9fe3,1,120.0,A,3,0,1,80.0,1,2,600.0,0,0,0,0,0,A,17,373.6
5345,0.0,0,B,0.0,0,D,0.0,0.0,E,0.0,0,0,F,0,0.0,A,0.0,E,1,50,0,6275a638b95cdfea8ecff34ff6cad35209114197,1,0.0,A,1,0,0,0.0,0,1,0.0,0,0,0,4,0,A,23,0.0
5346,0.0,0,B,0.0,0,C,0.0,0.0,B,0.0,0,0,F,0,0.0,A,0.0,A,1,35,0,e306827bdfea8929ff62b3217ddb11e6cdc51526,2,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,10,0,B,36,0.0
5347,365.2,0,A,1.0,0,D,485.2,160.0,E,120.0,0,0,F,1,120.0,A,492.4,E,2,42,0,e1a3228f7fbe951c8de7afae9e8b7eba63dc620f,1,120.0,B,1,0,1,80.0,1,2,600.0,0,0,0,0,0,B,18,531.6
5348,473.4,0,C,1.0,0,F,568.9,160.0,B,120.0,0,0,M,1,120.0,A,528.2,B,1,31,0,329307bb1347671867f33e138e1f19802d08e873,1,120.0,B,1,0,1,40.0,1,1,560.0,0,0,0,4,0,B,21,605.7
5349,466.8,0,A,1.0,0,B,502.8,100.0,B,80.0,0,0,F,1,80.0,A,504.5,B,2,35,0,1235db9e89a60fae480854315dbeac5bb26cdd2c,1,80.0,B,3,0,1,0.0,1,2,340.0,0,0,0,0,0,B,17,426.6
5350,551.1,0,B,1.0,0,M,496.7,120.0,D,120.0,1,0,F,1,120.0,A,569.8,C,1,31,0,6fff01c4b5c7885082ebad6a40fe4f1d277b6bd6,1,120.0,B,1,0,1,80.0,1,1,560.0,0,0,0,1,0,C,20,504.0
5351,415.5,0,C,1.0,0,C,491.6,100.0,H,100.0,1,0,M,1,80.0,A,447.7,H,1,23,0,8985bc5483a73ef82741cb35196213374bc8fa19,1,100.0,A,1,0,1,80.0,1,1,460.0,0,0,0,1,0,B,19,446.4
5352,0.0,0,A,0.0,0,L,0.0,0.0,G,0.0,0,0,F,0,0.0,D,0.0,E,1,29,1,68eea2646b7c165bd6c54b8b03a115db51cfd05b,1,0.0,B,0,0,0,0.0,0,3,0.0,0,0,0,0,0,C,16,0.0
5353,598.4,0,A,1.0,0,D,538.1,140.0,E,180.0,0,0,M,1,180.0,A,586.8,E,1,31,0,7bbbaeb00e4bc14c177eecc9b726d7937d7aa0fd,1,160.0,B,3,0,1,160.0,1,1,820.0,0,0,0,2,0,B,19,643.7
5354,542.4,0,A,1.0,0,C,476.5,120.0,B,120.0,1,0,F,1,100.0,A,558.7,E,2,32,0,23991aa75aa1b72e58d90a3a2e60a19808d2207a,1,120.0,B,2,0,1,120.0,1,2,580.0,0,0,0,0,0,B,18,447.2
5355,476.6,0,C,1.0,0,C,524.8,120.0,E,120.0,0,0,F,1,120.0,A,538.2,C,1,43,0,f225645a39e8099212ef4083a536b825ae1800e2,1,120.0,B,3,0,1,40.0,1,1,520.0,0,0,0,3,0,A,20,435.8
5356,461.7,0,C,1.0,0,N,363.8,100.0,E,80.0,0,0,M,1,80.0,A,489.5,C,1,35,1,7659badefdcf02e165a908b13ff7176317ca2d3e,1,100.0,B,1,0,1,20.0,1,3,380.0,0,0,0,0,0,C,16,515.6
5357,481.6,0,A,1.0,0,G,490.1,100.0,G,100.0,1,0,M,1,100.0,A,484.1,E,2,16,0,39c145664bcf502e7c2604d04a793c4412acc0a7,1,80.0,B,3,0,1,20.0,1,2,400.0,0,0,0,0,0,B,17,524.0
5358,435.7,0,A,1.0,0,C,508.0,40.0,D,80.0,1,0,F,1,80.0,A,433.1,D,1,23,1,d532e0af142651961713eb4715bfa95f2a59bb45,1,60.0,A,3,0,1,40.0,1,3,300.0,0,0,0,0,0,A,16,469.7
5359,440.2,0,A,1.0,0,D,529.6,120.0,F,100.0,0,0,M,1,120.0,A,559.2,E,1,31,0,90211d70deef6fa0c2c96fb09fce10ccd558bb4d,1,100.0,B,2,0,1,80.0,1,1,520.0,0,0,0,2,0,B,21,397.8
5360,516.1,0,A,1.0,0,C,556.5,140.0,B,120.0,1,0,F,1,120.0,A,499.6,B,2,35,0,2f7e9a21848f29382dd714aa56f64e83e1797b83,1,140.0,B,1,0,1,60.0,1,2,580.0,0,0,0,0,0,A,17,441.9
5361,594.6,0,B,1.0,0,B,601.7,100.0,E,120.0,0,0,F,1,120.0,D,595.5,B,3,11,0,9e73241d14a0b9bbcd83c611fbed9edfa4adaa1b,1,120.0,A,1,0,1,120.0,1,2,580.0,0,0,0,0,0,B,17,514.7
5362,387.8,0,C,1.0,0,D,433.0,120.0,D,80.0,0,0,F,1,100.0,A,402.6,E,2,32,0,1adfc5a650a98b0005147e29d5ae22e8941e6e3d,1,100.0,B,1,0,1,40.0,1,2,440.0,0,0,0,0,0,B,17,443.7
5363,449.5,0,A,1.0,0,D,503.9,80.0,E,120.0,1,0,M,1,80.0,A,413.6,D,1,23,1,939292bdf9c1fde51bfd165bc109c25929c430da,1,80.0,A,3,0,1,100.0,1,3,460.0,0,0,0,0,0,A,17,418.7
5364,439.6,0,A,1.0,0,C,483.1,80.0,D,80.0,1,0,F,1,80.0,A,474.3,D,2,35,0,77fbc6313f6cc389eedb652f8fd0febdf2851794,1,80.0,A,3,0,1,80.0,1,2,400.0,0,0,0,0,0,B,20,347.9
5365,630.5,0,A,1.0,0,D,604.7,120.0,G,120.0,1,0,M,1,100.0,E,607.1,C,1,35,1,31a64f8d7261055dde470fae88dc153a9d0c1ca2,1,100.0,B,3,0,1,100.0,1,3,540.0,0,0,0,0,0,B,15,641.9
5366,461.5,0,A,1.0,0,B,467.4,100.0,B,100.0,1,0,M,1,80.0,A,491.3,B,2,23,0,e3cd758f24b40209cde64ed5e9888d64b649c947,1,80.0,A,3,0,1,0.0,1,2,360.0,0,0,0,0,0,A,16,413.6
5367,545.2,0,B,1.0,0,B,562.3,120.0,B,120.0,1,0,M,1,120.0,A,570.7,B,1,22,0,2836697782218bdf2413877a42ad95016fd11308,1,120.0,A,1,0,1,100.0,1,1,580.0,0,0,0,4,0,A,23,481.5
5368,0.0,0,B,0.0,0,F,0.0,0.0,E,0.0,1,0,M,0,0.0,A,0.0,C,1,43,0,c9eee163d24be6cd1d65dc8b68b9a3dc55d997bc,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,7,0,B,25,0.0
5369,0.0,0,A,0.0,0,B,0.0,0.0,E,0.0,0,0,M,0,0.0,A,0.0,E,1,13,0,82fa2c9ae3db6c72470b20286e44b5c913539227,2,0.0,A,1,0,0,0.0,0,1,0.0,0,0,0,3,0,A,22,0.0
5370,449.6,0,A,1.0,0,B,566.6,120.0,H,120.0,1,0,F,1,120.0,A,518.4,H,2,21,0,72e18974d04749009651d43073a0c1badecb4887,2,100.0,A,3,0,1,80.0,1,2,540.0,0,0,0,0,0,A,18,483.4
5371,427.1,0,A,1.0,0,B,401.0,120.0,B,120.0,1,0,F,1,120.0,A,461.7,B,2,23,0,304e9fc4651f01ff365f79eeb7d1ccc4adecd06f,1,120.0,B,3,0,1,120.0,1,2,600.0,0,0,0,0,0,A,18,425.5
5372,384.6,0,B,1.0,0,C,438.1,80.0,B,100.0,0,0,F,1,80.0,A,429.2,B,1,35,0,57e3e50b28bcc56299840d70276aa8a4db45e2b8,1,80.0,A,1,0,1,40.0,1,1,380.0,0,0,0,3,0,B,22,479.8
5373,448.9,0,A,1.0,0,B,442.0,120.0,C,120.0,0,0,M,1,80.0,A,522.8,C,2,31,0,7050024edae608d5209cb30863e56a087ceb312c,1,80.0,A,3,0,1,40.0,1,2,440.0,0,0,0,0,0,A,18,465.8
5374,491.2,0,B,1.0,0,B,554.3,80.0,D,100.0,1,0,F,1,80.0,A,526.9,C,1,52,0,cc6c8ad2fc50e8b8463e8379dd8d456075bd27f1,1,100.0,B,1,0,1,40.0,1,1,400.0,0,0,0,1,0,B,18,580.6
5375,0.0,0,C,0.0,0,B,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,C,1,33,0,50fffd59483b13f5d8b08c8dd89bd512d95c6d18,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,10,0,B,39,0.0
5376,0.0,0,C,0.0,0,E,0.0,0.0,C,0.0,1,0,M,0,0.0,A,0.0,A,1,41,0,64cc1e010379a736681cbffffe6cbcfb6c8a5ce1,1,0.0,B,2,0,0,0.0,0,4,0.0,0,0,0,0,0,B,24,0.0
5377,487.7,0,C,1.0,0,D,493.6,120.0,C,120.0,1,0,M,1,100.0,A,603.1,C,1,24,0,af0da3388c9efe3e96b3d9297cc81636e27f13b0,1,100.0,A,1,0,1,60.0,1,1,500.0,0,0,0,10,0,B,53,511.8
5378,381.4,0,B,1.0,0,B,499.6,120.0,A,120.0,1,0,F,1,100.0,A,514.4,B,1,41,0,62a83ee98516a10bbe0b1c1fc2a0329ea253eab0,1,100.0,B,3,0,1,60.0,1,3,500.0,0,0,0,0,0,B,22,449.0
5379,0.0,0,B,0.0,0,C,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,B,1,31,0,ff145a06ecdfb092991b9922191cc14568c35bdb,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,A,33,0.0
5380,514.6,0,A,1.0,0,B,440.3,100.0,E,100.0,0,0,M,1,100.0,A,504.5,B,1,29,1,3b9b485a1a3cea5a8bd6857ca59c29201331a44d,1,80.0,A,2,0,1,80.0,1,3,460.0,0,0,0,0,0,A,17,400.8
5381,462.4,0,A,1.0,0,C,557.1,120.0,H,80.0,0,0,M,1,40.0,A,555.9,H,2,23,0,0f9d7ca22e3ebd80b0acb52a1611b27297f49cc1,1,80.0,A,1,0,1,0.0,1,2,320.0,0,0,0,0,0,A,18,555.4
5382,0.0,0,C,0.0,0,C,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,E,1,13,0,d9cc178eca96b659b0f05507fcf3810a756402a5,1,0.0,A,1,0,0,0.0,0,1,0.0,0,0,0,5,0,A,22,0.0
5383,556.3,0,A,1.0,0,B,483.0,120.0,C,120.0,1,0,F,1,120.0,A,548.1,C,2,31,0,f3284a44411c2b5061fa8d777aad2cc86535b90f,1,100.0,A,3,0,1,80.0,1,2,540.0,0,0,0,0,0,A,18,448.9
5384,0.0,0,B,0.0,0,C,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,C,1,23,1,4fbaff3fce3d574d72d1ddfb275284cc043deaf5,1,0.0,B,1,0,0,0.0,0,3,0.0,0,0,0,0,0,B,18,0.0
5385,0.0,0,A,0.0,0,E,0.0,0.0,D,0.0,0,0,F,0,0.0,A,0.0,D,1,41,1,d034a2c1a8498b35e29d4af120ff4f076ce238f7,1,0.0,B,3,0,0,0.0,0,3,0.0,0,0,0,0,0,B,17,0.0
5386,552.1,0,C,1.0,0,C,531.3,160.0,E,100.0,0,0,F,1,120.0,A,536.5,B,1,35,0,d03ea40a6fbdf9ac0ce4eedc2e1cdd469e4a5e4c,1,140.0,A,1,0,1,80.0,1,1,600.0,0,0,0,7,0,A,24,388.9
5387,388.1,0,A,1.0,0,B,511.7,140.0,A,120.0,1,0,F,1,100.0,A,529.1,A,1,23,1,a4f0cef050b707382f2d6db520378d7da53cbeac,1,120.0,B,1,0,1,120.0,1,3,600.0,0,0,0,0,0,B,16,473.8
5388,417.7,0,A,1.0,0,B,401.2,80.0,A,80.0,1,0,F,1,80.0,A,455.0,C,1,23,1,eb0f3b0d9612a057923bda0fc430aaae7ecaf27c,1,80.0,A,3,0,1,40.0,1,3,360.0,0,0,0,0,0,A,16,452.5
5389,390.9,0,A,1.0,0,B,439.8,80.0,H,60.0,1,0,M,1,80.0,A,500.3,H,2,23,0,adbeb5f832ac82591dd1c551d1e139992a3b31ba,1,80.0,A,3,0,1,0.0,1,2,300.0,0,0,0,0,0,A,19,469.4
5390,386.3,0,A,1.0,0,D,412.9,80.0,B,100.0,1,0,F,1,80.0,A,414.6,B,1,53,0,d9a6f5952e64f945e71212a9345b319315949058,1,100.0,B,2,0,1,40.0,1,1,400.0,0,0,0,10,0,B,33,460.2
5391,0.0,0,B,0.0,0,B,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,B,1,25,0,f268217c3c2e34d8732c67c21d72bf6fd156bb13,1,0.0,A,3,0,0,0.0,0,3,0.0,0,0,0,0,0,A,23,0.0
5392,375.7,0,B,1.0,0,B,509.3,120.0,B,120.0,1,0,F,1,120.0,A,499.0,B,1,13,0,81df03dbcdf5346e5e0ab2cb6dd6e61ee34dcf1f,1,120.0,A,3,0,1,60.0,1,1,540.0,0,0,0,10,0,A,35,358.2
5393,449.7,0,A,1.0,0,C,525.0,120.0,F,100.0,0,0,M,1,100.0,A,535.8,F,1,29,0,ac0d0b947e6979e1bb2768db50ed35cb435b00a4,1,120.0,B,3,0,1,80.0,1,1,520.0,0,0,0,1,0,B,18,359.8
5394,503.8,0,B,1.0,0,D,416.7,120.0,E,120.0,1,0,M,1,100.0,A,530.0,C,2,51,0,956227b6bf741a8285034408cf06e88f048f8f78,1,100.0,B,1,0,1,80.0,1,2,520.0,0,0,0,0,0,B,19,533.3
5395,380.4,0,A,1.0,0,A,390.7,80.0,H,40.0,1,0,M,1,40.0,A,458.2,H,1,26,0,3fd455594935d60a8b649166bb6f334c524257bc,1,0.0,A,2,0,1,0.0,1,3,160.0,0,0,0,0,0,A,20,374.2
5396,466.5,0,A,1.0,0,B,478.8,120.0,H,80.0,0,0,F,1,80.0,A,472.4,H,2,41,0,628b3aa56585b77070c208ff13b3e09c6887322b,1,80.0,B,4,0,1,60.0,1,2,420.0,0,0,0,0,0,B,17,426.6
5397,462.2,0,A,1.0,0,B,495.5,120.0,D,120.0,1,0,F,1,140.0,A,499.2,C,2,26,0,47cfe65f454c39fbbc4b7521589831cddd12f039,1,120.0,B,1,0,1,20.0,1,2,520.0,0,0,0,0,0,B,17,524.8
5398,0.0,0,B,0.0,0,D,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,E,1,35,0,e1da531e3cb37fb865017b7c88e13d24cddc436b,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,10,0,B,32,0.0
5399,0.0,0,C,0.0,0,C,0.0,0.0,C,0.0,0,0,F,0,0.0,A,0.0,B,1,23,0,edb5094d066dc5fae3a8984de856015a3e585a59,1,0.0,B,1,0,0,0.0,0,4,0.0,0,0,0,0,0,A,22,0.0
5400,0.0,0,A,0.0,0,C,0.0,0.0,B,0.0,1,0,M,0,0.0,A,0.0,E,1,15,1,3dfdff205e1192b812d307dbb397edd701b7450c,1,0.0,B,3,0,0,0.0,0,3,0.0,0,0,0,0,0,A,16,0.0
5401,473.3,0,B,1.0,0,B,425.5,120.0,E,100.0,1,0,F,1,100.0,A,390.2,E,1,33,0,749b90a6306f007abac92453a323c2b498172e29,1,120.0,B,3,0,1,40.0,1,1,480.0,0,0,0,2,0,B,20,473.5
5402,450.7,0,C,1.0,0,C,504.3,140.0,C,120.0,1,0,F,1,100.0,A,517.0,H,1,43,0,1dd00e6769e3cc26b228e92d9f76fe27c5410d31,1,100.0,A,1,0,1,60.0,1,1,520.0,0,0,0,1,0,A,20,586.3
5403,0.0,0,A,0.0,0,B,0.0,0.0,D,0.0,1,0,M,0,0.0,A,0.0,C,1,29,0,beff5d73d397c84ffcff6bd24ed8e392bf87b972,1,0.0,A,2,0,0,0.0,0,1,0.0,0,0,0,1,0,A,22,0.0
5404,468.2,0,C,1.0,0,C,542.3,140.0,B,120.0,0,0,F,1,120.0,A,508.3,B,1,31,0,fe7f13a969b707b2c136d585b5f2b089d65c0327,1,120.0,B,4,0,1,100.0,1,1,600.0,0,0,0,3,0,B,20,401.8
5405,452.1,0,A,1.0,0,B,536.0,140.0,E,120.0,1,0,F,1,120.0,A,562.0,E,1,15,0,2c1b203a7d1347f7824531d0e911a48d16b61249,1,160.0,B,3,0,1,140.0,1,1,680.0,0,0,0,1,0,B,18,463.0
5406,466.9,0,A,1.0,0,C,428.0,120.0,E,120.0,1,0,F,1,120.0,A,442.2,C,1,29,1,5945f406f63f1560ed5f98d498e393baf0c685f1,1,120.0,A,3,0,1,100.0,1,3,580.0,0,0,0,0,0,A,16,346.6
5407,413.2,0,B,4.0,0,A,456.0,0.0,E,0.0,0,0,M,1,0.0,A,506.2,B,2,35,0,31a2715c7c5f06a5de86b43b47bf854e6373ec53,1,0.0,A,3,0,1,0.0,1,2,0.0,0,0,0,0,0,A,25,380.2
5408,524.1,0,A,1.0,0,N,615.2,120.0,G,120.0,1,0,F,1,120.0,A,617.9,D,1,41,1,c89250654d898029aa9833b00cfff6d2a3ea8b17,1,140.0,B,1,0,1,60.0,1,3,560.0,0,0,0,0,0,B,16,549.8
5409,426.1,0,A,1.0,0,C,428.8,160.0,F,140.0,0,0,F,1,160.0,A,529.0,D,2,32,0,70fdc48eb1e01d83f3c003e9bffb423c8cd075d3,1,160.0,B,3,0,1,100.0,1,2,720.0,0,0,0,0,0,B,18,388.0
5410,454.4,0,B,1.0,0,A,459.1,80.0,B,60.0,1,0,F,1,80.0,A,530.3,B,1,41,0,9f932515c103c9ecdf00a96c2b9106a74aa6c5e3,1,80.0,A,1,0,1,40.0,1,1,340.0,0,0,0,2,0,A,19,402.0
5411,467.0,0,A,1.0,0,B,496.7,120.0,D,80.0,1,0,M,1,80.0,A,505.8,C,1,22,1,fa0d12266ab24cd7d2f78b3004d565f6aa561ec3,1,80.0,B,3,0,1,40.0,1,3,400.0,0,0,0,0,0,A,16,389.5
5412,597.2,0,C,1.0,0,C,551.7,160.0,E,120.0,1,0,M,1,120.0,E,610.9,B,1,16,0,57b5490f34398c537e4ec45f34b75fc7857c2ce1,1,160.0,A,3,0,1,160.0,1,1,720.0,0,0,0,10,0,A,31,480.6
5413,417.1,0,B,1.0,0,D,455.0,120.0,E,100.0,0,0,F,1,80.0,A,567.5,D,1,35,0,c23ce395c2acdf04b9249509af0e3c894707d625,1,120.0,A,3,0,1,100.0,1,1,520.0,0,0,0,10,0,A,27,446.8
5414,559.6,0,B,1.0,0,C,614.3,160.0,E,160.0,1,0,F,1,160.0,A,612.9,B,2,32,0,37df920cb0faa7f95e0f6670b055b21e7849f25c,1,180.0,B,3,0,1,140.0,1,2,800.0,0,0,0,0,0,C,18,492.2
5415,554.1,0,B,1.0,0,B,515.6,120.0,H,120.0,1,0,M,1,120.0,A,590.2,H,2,23,0,1b89776081cc6173145fa5cacf8c04dee8b91d6c,1,120.0,A,3,0,1,100.0,1,2,580.0,0,0,0,0,0,A,27,416.7
5416,404.6,0,A,1.0,0,B,561.2,120.0,E,100.0,1,0,F,1,120.0,A,546.9,H,2,23,0,e2c207461df5684b23824febb0a504aec9cc5961,1,120.0,B,3,0,1,40.0,1,2,500.0,0,0,0,0,0,B,17,425.7
5417,477.5,0,B,1.0,0,C,519.6,120.0,B,140.0,1,0,F,1,140.0,A,513.7,A,1,32,0,26f461f8b57688376a995a2cf9865ffaab62d789,1,120.0,B,2,0,1,60.0,1,1,580.0,0,0,0,5,0,B,28,529.2
5418,0.0,0,B,0.0,0,A,0.0,0.0,H,0.0,0,0,F,0,0.0,A,0.0,H,1,23,0,70c942a467b9816e420b408ebcff848b892d02cf,1,0.0,A,3,0,0,0.0,0,4,0.0,0,0,0,0,0,A,29,0.0
5419,0.0,0,C,0.0,0,E,0.0,0.0,C,0.0,0,0,M,0,0.0,A,0.0,B,1,35,0,8a8f9008d70151f2dbd5e8bbdec4a3c9b4c14473,1,0.0,A,3,0,0,0.0,0,4,0.0,0,0,0,0,0,A,42,0.0
5420,465.2,0,A,1.0,0,B,386.1,120.0,E,60.0,1,0,F,1,80.0,A,527.9,A,1,41,0,d78a1b893843f66929092c02d5c28b4578b31943,1,100.0,A,2,0,1,40.0,1,3,400.0,0,0,0,0,0,A,20,474.1
5421,511.6,0,A,1.0,0,F,531.0,80.0,F,40.0,1,0,M,1,60.0,A,539.4,E,1,23,1,f16fcb1a82677e7046c4b1dc712ca092b8b3ae60,1,80.0,B,1,0,1,60.0,1,3,320.0,0,0,0,0,0,B,16,626.1
5422,0.0,0,B,0.0,0,Q,0.0,0.0,F,0.0,0,0,F,0,0.0,D,0.0,E,1,35,0,f59cf53e352f428fc2356302891f331ccf0e9ed8,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,6,0,D,23,0.0
5423,429.6,0,A,1.0,0,C,467.6,120.0,B,120.0,1,0,F,1,120.0,A,491.0,C,2,32,0,c37f4636804498eaac497987b3e6700775a4fe8d,2,120.0,B,3,0,1,20.0,1,2,500.0,0,0,0,0,0,B,17,445.5
5424,0.0,0,C,0.0,0,B,0.0,0.0,C,0.0,1,0,M,0,0.0,A,0.0,C,1,22,0,085ad0a4acdf2f38e16531fc21489cb4d42b5ea7,1,0.0,A,1,0,0,0.0,0,3,0.0,0,0,0,0,0,A,21,0.0
5425,413.5,0,A,1.0,0,E,458.1,120.0,C,120.0,1,0,F,1,100.0,A,495.2,B,2,53,0,0a50055f0b6806c73219b88d608847881ef41602,1,120.0,B,2,0,1,60.0,1,2,520.0,0,0,0,0,0,C,18,358.4
5426,524.4,0,B,1.0,0,B,559.6,120.0,F,120.0,1,0,F,1,100.0,A,576.1,E,1,21,0,f612b0363e476d36d6341b7595ae3f3dd341f7ce,1,120.0,A,2,0,1,100.0,1,1,560.0,0,0,0,10,0,A,35,502.3
5427,396.9,0,B,1.0,0,B,548.1,120.0,B,140.0,1,0,M,1,120.0,A,536.3,B,1,15,0,69585f0c2578fe80dacd3815061f430b33b46615,1,120.0,A,1,0,1,120.0,1,1,620.0,0,0,0,1,0,B,19,494.5
5428,488.2,0,B,1.0,0,F,561.1,140.0,G,140.0,0,0,F,1,140.0,A,627.4,F,1,31,0,6a0e69a9bf359ea38766e2af9e102c650f6c1c57,1,140.0,B,1,0,1,100.0,1,3,660.0,0,0,0,0,0,B,18,463.1
5429,463.5,0,C,1.0,0,E,569.7,120.0,F,120.0,1,0,M,1,120.0,A,591.0,D,1,35,0,d01f2be02fd595f157bcbe9ca67b5eff41b49df9,1,120.0,B,3,0,1,40.0,1,1,520.0,0,0,0,3,0,B,20,646.0
5430,632.8,0,A,1.0,0,G,648.0,160.0,E,160.0,0,0,M,1,180.0,A,644.7,F,2,35,0,d05c91d7d4cda8fa6e1cae21664a274d640ba878,1,140.0,B,1,0,1,120.0,1,2,760.0,0,0,0,0,0,B,17,690.7
5431,588.2,0,A,1.0,0,L,633.4,140.0,E,160.0,0,0,F,1,160.0,D,638.4,F,1,28,1,eedbed98b263298badf4cc3ce04945756997d6e4,1,160.0,B,3,0,1,120.0,1,3,740.0,0,0,0,0,0,C,17,651.6
5432,0.0,0,B,0.0,0,J,0.0,0.0,E,0.0,0,0,M,0,0.0,A,0.0,F,1,41,0,4bb6ddcee965643719403d9e08a1feabe7befdc2,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,1,0,B,18,0.0
5433,447.9,0,B,1.0,0,B,520.9,120.0,E,120.0,1,0,F,1,80.0,A,548.2,D,1,24,0,1cf6827e77ff3d3d71b7255eb1d1d1e70546618d,1,100.0,B,3,0,1,40.0,1,1,460.0,0,0,0,3,0,B,19,482.3
5434,602.7,0,A,1.0,0,N,595.3,120.0,G,100.0,0,0,M,1,100.0,D,607.0,E,1,33,0,a3449a8c1852a58100f5b53a56476a760f203c32,1,120.0,B,1,0,1,60.0,1,3,500.0,0,0,0,0,0,C,18,783.0
5435,0.0,0,C,0.0,0,C,0.0,0.0,E,0.0,0,0,F,0,0.0,A,0.0,C,1,52,0,06d99354b1635a2d07a7b04d0638bdd355c43779,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,1,0,B,21,0.0
5436,372.5,0,A,1.0,0,E,448.6,120.0,C,100.0,0,0,F,1,100.0,A,600.4,E,2,35,0,df8d563f08d06a58d2f75e7bd43df46cce9ce29a,1,120.0,B,1,0,1,60.0,1,2,500.0,0,0,0,0,0,B,18,402.8
5437,0.0,0,C,0.0,0,D,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,D,1,53,0,4770a0b57109ba5a97c96d16a8a1e4770e4d9f0b,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,4,0,B,23,0.0
5438,508.0,0,C,1.0,0,C,523.2,120.0,B,120.0,0,0,F,1,120.0,A,515.9,B,2,33,0,9d2c803d2d01f9b8f8b9bf0262a826b32b7386f0,2,120.0,A,3,0,1,100.0,1,2,580.0,0,0,0,0,0,B,23,532.4
5439,470.0,0,B,1.0,0,B,534.6,80.0,E,60.0,0,0,M,1,80.0,A,568.3,H,2,31,0,6def00b76acd848055bc2be9dbfb1281e2803be2,1,80.0,B,3,0,1,40.0,1,2,340.0,0,0,0,0,0,B,17,486.5
5440,516.6,0,B,1.0,0,C,509.5,100.0,F,60.0,1,0,M,1,100.0,A,480.2,E,1,29,0,a94d9f10df2b47cee3aa49256e24ad95fe87529a,1,100.0,B,3,0,1,40.0,1,1,400.0,0,0,0,7,0,B,25,542.2
5441,405.2,0,A,1.0,0,B,362.1,80.0,H,80.0,1,0,M,1,40.0,A,411.6,H,1,23,0,a57b9944bb0cd82bea06b01e551b4e4a99d9517a,1,80.0,A,3,0,1,20.0,1,3,300.0,0,0,0,0,0,A,18,437.9
